0.5	8	0.25	0.489
0.5	8	0.5	0.496
0.5	8	1	0.553
0.5	8	2	0.518
0.5	8	4	0.498
0.5	8	8	0.472
0.5	8	16	0.464
0.5	8	32	0.41
0.5	8	64	0.396
0.5	16	0.0625	0.551
0.5	16	0.125	0.527
0.5	16	0.25	0.475
0.5	16	0.5	0.443
0.5	16	1	0.484
0.5	16	2	0.492
0.5	16	4	0.461
0.5	16	8	0.436
0.5	16	16	0.397
0.5	16	32	0.39
0.5	16	64	0.403
0.5	32	0.0625	0.53
0.5	32	0.125	0.499
0.5	32	0.25	0.447
0.5	32	0.5	0.437
0.5	32	1	0.412
0.5	32	2	0.416
0.5	32	4	0.379
0.5	32	8	0.39
0.5	32	16	0.392
0.5	32	32	0.431
0.5	32	64	0.376
0.5	64	0.0625	0.488
0.5	64	0.125	0.452
0.5	64	0.25	0.414
0.5	64	0.5	0.385
0.5	64	1	0.4
0.5	64	2	0.4
0.5	64	4	0.398
0.5	64	8	0.372
0.5	64	16	0.374
0.5	64	32	0.392
0.5	64	64	0.361
1	0.0625	0.0625	0.698
1	0.0625	0.125	0.704
1	0.0625	0.25	0.712
1	0.0625	0.5	0.724
1	0.0625	1	0.736
1	0.0625	2	0.726
1	0.0625	4	0.701
1	0.0625	8	0.668
1	0.0625	16	0.627
1	0.0625	32	0.604
1	0.0625	64	0.591
1	0.125	0.0625	0.71
1	0.125	0.125	0.717
1	0.125	0.25	0.722
1	0.125	0.5	0.731
1	0.125	1	0.743
1	0.125	2	0.729
1	0.125	4	0.697
1	0.125	8	0.656
1	0.125	16	0.599
1	0.125	32	0.57
1	0.125	64	0.543
1	0.25	0.0625	0.72
1	0.25	0.125	0.722
1	0.25	0.25	0.731
1	0.25	0.5	0.741
1	0.25	1	0.744
1	0.25	2	0.726
1	0.25	4	0.688
1	0.25	8	0.632
1	0.25	16	0.57
1	0.25	32	0.515
1	0.25	64	0.48
1	0.5	0.0625	0.748
1	0.5	0.125	0.751
1	0.5	0.25	0.751
1	0.5	0.5	0.742
1	0.5	1	0.738
1	0.5	2	0.728
1	0.5	4	0.678
1	0.5	8	0.614
1	0.5	16	0.551
1	0.5	32	0.454
1	0.5	64	0.44
1	1	0.0625	0.741
1	1	0.125	0.745
1	1	0.25	0.738
1	1	0.5	0.731
1	1	1	0.741
1	1	2	0.735
1	1	4	0.661
1	1	8	0.573
1	1	16	0.513
1	1	32	0.434
1	1	64	0.4
1	2	0.0625	0.712
1	2	0.125	0.717
1	2	0.25	0.714
1	2	0.5	0.717
1	2	1	0.734
1	2	2	0.727
1	2	4	0.616
1	2	8	0.532
1	2	16	0.476
1	2	32	0.392
1	2	64	0.369
1	4	0.0625	0.668
1	4	0.125	0.644
1	4	0.25	0.645
1	4	0.5	0.618
1	4	1	0.628
1	4	2	0.596
1	4	4	0.548
1	4	8	0.507
1	4	16	0.493
1	4	32	0.381
1	4	64	0.356
1	8	0.0625	0.627
1	8	0.125	0.606
1	8	0.25	0.577
1	8	0.5	0.536
1	8	1	0.489
1	8	2	0.496
1	8	4	0.518
1	8	8	0.479
1	8	16	0.417
1	8	32	0.362
1	8	64	0.375
1	16	0.0625	0.598
1	16	0.125	0.579
1	16	0.25	0.54
1	16	0.5	0.514
1	16	1	0.502
1	16	2	0.454
1	16	4	0.414
1	16	8	0.381
1	16	16	0.36
1	16	32	0.347
1	16	64	0.368
1	32	0.0625	0.563
1	32	0.125	0.535
1	32	0.25	0.502
1	32	0.5	0.485
1	32	1	0.464
1	32	2	0.435
1	32	4	0.404
1	32	8	0.397
1	32	16	0.368
1	32	32	0.371
1	32	64	0.337
1	64	0.0625	0.52
1	64	0.125	0.501
1	64	0.25	0.473
1	64	0.5	0.452
1	64	1	0.434
1	64	2	0.418
1	64	4	0.394
1	64	8	0.373
1	64	16	0.368
1	64	32	0.38
1	64	64	0.365
2	0.0625	0.0625	0.633
2	0.0625	0.125	0.635
2	0.0625	0.25	0.639
2	0.0625	0.5	0.665
2	0.0625	1	0.705
2	0.0625	2	0.713
2	0.0625	4	0.701
2	0.0625	8	0.667
2	0.0625	16	0.636
2	0.0625	32	0.615
2	0.0625	64	0.604
2	0.125	0.0625	0.653
2	0.125	0.125	0.649
2	0.125	0.25	0.66
2	0.125	0.5	0.68
2	0.125	1	0.711
2	0.125	2	0.719
2	0.125	4	0.705
2	0.125	8	0.667
2	0.125	16	0.634
2	0.125	32	0.612
2	0.125	64	0.599
2	0.25	0.0625	0.666
2	0.25	0.125	0.668
2	0.25	0.25	0.677
2	0.25	0.5	0.692
2	0.25	1	0.718
2	0.25	2	0.725
2	0.25	4	0.704
2	0.25	8	0.663
2	0.25	16	0.623
2	0.25	32	0.597
2	0.25	64	0.578
2	0.5	0.0625	0.691
2	0.5	0.125	0.695
2	0.5	0.25	0.705
2	0.5	0.5	0.716
2	0.5	1	0.727
2	0.5	2	0.724
2	0.5	4	0.705
2	0.5	8	0.667
2	0.5	16	0.6
2	0.5	32	0.547
2	0.5	64	0.527
2	1	0.0625	0.712
2	1	0.125	0.715
2	1	0.25	0.721
2	1	0.5	0.726
2	1	1	0.726
2	1	2	0.718
2	1	4	0.69
2	1	8	0.646
2	1	16	0.574
2	1	32	0.479
2	1	64	0.465
2	2	0.0625	0.705
2	2	0.125	0.704
2	2	0.25	0.704
2	2	0.5	0.716
2	2	1	0.707
2	2	2	0.691
2	2	4	0.659
2	2	8	0.612
2	2	16	0.528
2	2	32	0.419
2	2	64	0.419
2	4	0.0625	0.664
2	4	0.125	0.659
2	4	0.25	0.653
2	4	0.5	0.68
2	4	1	0.671
2	4	2	0.652
2	4	4	0.617
2	4	8	0.569
2	4	16	0.47
2	4	32	0.367
2	4	64	0.368
2	8	0.0625	0.624
2	8	0.125	0.617
2	8	0.25	0.606
2	8	0.5	0.59
2	8	1	0.563
2	8	2	0.528
2	8	4	0.482
2	8	8	0.42
2	8	16	0.367
2	8	32	0.352
2	8	64	0.35
2	16	0.0625	0.587
2	16	0.125	0.576
2	16	0.25	0.562
2	16	0.5	0.549
2	16	1	0.53
2	16	2	0.505
2	16	4	0.456
2	16	8	0.393
2	16	16	0.36
2	16	32	0.348
2	16	64	0.326
2	32	0.0625	0.541
2	32	0.125	0.532
2	32	0.25	0.52
2	32	0.5	0.512
2	32	1	0.501
2	32	2	0.483
2	32	4	0.435
2	32	8	0.383
2	32	16	0.362
2	32	32	0.349
2	32	64	0.331
2	64	0.0625	0.503
2	64	0.125	0.496
2	64	0.25	0.488
2	64	0.5	0.484
2	64	1	0.476
2	64	2	0.461
2	64	4	0.418
2	64	8	0.375
2	64	16	0.362
2	64	32	0.352
2	64	64	0.34
4	0.0625	0.0625	0.184
4	0.0625	0.125	0.188
4	0.0625	0.25	0.0531
4	0.0625	0.5	0.14
4	0.0625	1	0.548
4	0.0625	2	0.627
4	0.0625	4	0.64
4	0.0625	8	0.621
4	0.0625	16	0.583
4	0.0625	32	0.563
4	0.0625	64	0.555
4	0.125	0.0625	0.251
4	0.125	0.125	0.207
4	0.125	0.25	0.216
4	0.125	0.5	0.259
4	0.125	1	0.561
4	0.125	2	0.641
4	0.125	4	0.653
4	0.125	8	0.634
4	0.125	16	0.594
4	0.125	32	0.571
4	0.125	64	0.559
4	0.25	0.0625	0.438
4	0.25	0.125	0.437
4	0.25	0.25	0.462
4	0.25	0.5	0.536
4	0.25	1	0.583
4	0.25	2	0.648
4	0.25	4	0.66
4	0.25	8	0.642
4	0.25	16	0.602
4	0.25	32	0.58
4	0.25	64	0.568
4	0.5	0.0625	0.546
4	0.5	0.125	0.548
4	0.5	0.25	0.583
4	0.5	0.5	0.581
4	0.5	1	0.603
4	0.5	2	0.657
4	0.5	4	0.668
4	0.5	8	0.647
4	0.5	16	0.606
4	0.5	32	0.58
4	0.5	64	0.565
4	1	0.0625	0.6
4	1	0.125	0.603
4	1	0.25	0.608
4	1	0.5	0.62
4	1	1	0.635
4	1	2	0.656
4	1	4	0.664
4	1	8	0.634
4	1	16	0.58
4	1	32	0.547
4	1	64	0.527
4	2	0.0625	0.601
4	2	0.125	0.604
4	2	0.25	0.61
4	2	0.5	0.619
4	2	1	0.637
4	2	2	0.648
4	2	4	0.643
4	2	8	0.601
4	2	16	0.537
4	2	32	0.496
4	2	64	0.47
4	4	0.0625	0.577
4	4	0.125	0.58
4	4	0.25	0.588
4	4	0.5	0.6
4	4	1	0.615
4	4	2	0.619
4	4	4	0.602
4	4	8	0.555
4	4	16	0.487
4	4	32	0.443
4	4	64	0.414
4	8	0.0625	0.531
4	8	0.125	0.534
4	8	0.25	0.543
4	8	0.5	0.556
4	8	1	0.571
4	8	2	0.572
4	8	4	0.553
4	8	8	0.502
4	8	16	0.436
4	8	32	0.389
4	8	64	0.362
4	16	0.0625	0.492
4	16	0.125	0.495
4	16	0.25	0.504
4	16	0.5	0.517
4	16	1	0.533
4	16	2	0.538
4	16	4	0.521
4	16	8	0.467
4	16	16	0.404
4	16	32	0.371
4	16	64	0.348
4	32	0.0625	0.464
4	32	0.125	0.467
4	32	0.25	0.475
4	32	0.5	0.49
4	32	1	0.507
4	32	2	0.514
4	32	4	0.498
4	32	8	0.438
4	32	16	0.384
4	32	32	0.355
4	32	64	0.339
4	64	0.0625	0.44
4	64	0.125	0.443
4	64	0.25	0.451
4	64	0.5	0.465
4	64	1	0.481
4	64	2	0.49
4	64	4	0.476
4	64	8	0.415
4	64	16	0.363
4	64	32	0.34
4	64	64	0.327
