0.25	0.125	64	0.655
0.25	0.25	0.0625	0.889
0.25	0.25	0.125	0.887
0.25	0.25	0.25	0.791
0.25	0.25	0.5	0.742
0.25	0.25	1	0.829
0.25	0.25	2	0.845
0.25	0.25	4	0.822
0.25	0.25	8	0.79
0.25	0.25	16	0.764
0.25	0.25	32	0.7
0.25	0.25	64	0.606
0.25	0.5	0.0625	0.897
0.25	0.5	0.125	0.911
0.25	0.5	0.25	0.871
0.25	0.5	0.5	0.899
0.25	0.5	1	0.828
0.25	0.5	2	0.862
0.25	0.5	4	0.856
0.25	0.5	8	0.82
0.25	0.5	16	0.746
0.25	0.5	32	0.752
0.25	0.5	64	0.756
0.25	1	0.0625	0.894
0.25	1	0.125	0.902
0.25	1	0.25	0.909
0.25	1	0.5	0.883
0.25	1	1	0.885
0.25	1	2	0.874
0.25	1	4	0.844
0.25	1	8	0.804
0.25	1	16	0.794
0.25	1	32	0.823
0.25	1	64	0.769
0.25	2	0.0625	0.86
0.25	2	0.125	0.866
0.25	2	0.25	0.9
0.25	2	0.5	0.885
0.25	2	1	0.877
0.25	2	2	0.864
0.25	2	4	0.843
0.25	2	8	0.793
0.25	2	16	0.819
0.25	2	32	0.829
0.25	2	64	0.751
0.25	4	0.0625	0.791
0.25	4	0.125	0.79
0.25	4	0.25	0.808
0.25	4	0.5	0.82
0.25	4	1	0.812
0.25	4	2	0.821
0.25	4	4	0.815
0.25	4	8	0.805
0.25	4	16	0.833
0.25	4	32	0.834
0.25	4	64	0.67
0.25	8	0.0625	0.699
0.25	8	0.125	0.716
0.25	8	0.25	0.775
0.25	8	0.5	0.79
0.25	8	1	0.732
0.25	8	2	0.739
0.25	8	4	0.786
0.25	8	8	0.799
0.25	8	16	0.831
0.25	8	32	0.834
0.25	8	64	0.623
0.25	16	0.0625	0.666
0.25	16	0.125	0.635
0.25	16	0.25	0.665
0.25	16	0.5	0.704
0.25	16	1	0.675
0.25	16	2	0.692
0.25	16	4	0.691
0.25	16	8	0.737
0.25	16	16	0.769
0.25	16	32	0.813
0.25	16	64	0.578
0.25	32	0.0625	0.513
0.25	32	0.125	0.547
0.25	32	0.25	0.557
0.25	32	0.5	0.58
0.25	32	1	0.591
0.25	32	2	0.547
0.25	32	4	0.465
0.25	32	8	0.641
0.25	32	16	0.645
0.25	32	32	0.702
0.25	32	64	0.508
0.25	64	0.0625	0.461
0.25	64	0.125	0.366
0.25	64	0.25	0.365
0.25	64	0.5	0.323
0.25	64	1	0.328
0.25	64	2	0.425
0.25	64	4	0.363
0.25	64	8	0.337
0.25	64	16	0.436
0.25	64	32	0.447
0.25	64	64	0.542
0.5	0.0625	0.0625	0.919
0.5	0.0625	0.125	0.933
0.5	0.0625	0.25	0.914
0.5	0.0625	0.5	0.854
0.5	0.0625	1	0.887
0.5	0.0625	2	0.841
0.5	0.0625	4	0.847
0.5	0.0625	8	0.816
0.5	0.0625	16	0.78
0.5	0.0625	32	0.757
0.5	0.0625	64	0.737
0.5	0.125	0.0625	0.93
0.5	0.125	0.125	0.934
0.5	0.125	0.25	0.885
0.5	0.125	0.5	0.864
0.5	0.125	1	0.884
0.5	0.125	2	0.849
0.5	0.125	4	0.812
0.5	0.125	8	0.792
0.5	0.125	16	0.783
0.5	0.125	32	0.673
0.5	0.125	64	0.669
0.5	0.25	0.0625	0.933
0.5	0.25	0.125	0.934
0.5	0.25	0.25	0.907
0.5	0.25	0.5	0.888
0.5	0.25	1	0.89
0.5	0.25	2	0.842
0.5	0.25	4	0.794
0.5	0.25	8	0.772
0.5	0.25	16	0.775
0.5	0.25	32	0.695
0.5	0.25	64	0.675
0.5	0.5	0.0625	0.925
0.5	0.5	0.125	0.932
0.5	0.5	0.25	0.93
0.5	0.5	0.5	0.9
0.5	0.5	1	0.889
0.5	0.5	2	0.863
0.5	0.5	4	0.842
0.5	0.5	8	0.807
0.5	0.5	16	0.777
0.5	0.5	32	0.702
0.5	0.5	64	0.71
0.5	1	0.0625	0.905
0.5	1	0.125	0.915
0.5	1	0.25	0.917
0.5	1	0.5	0.902
0.5	1	1	0.891
0.5	1	2	0.864
0.5	1	4	0.855
0.5	1	8	0.815
0.5	1	16	0.739
0.5	1	32	0.744
0.5	1	64	0.751
0.5	2	0.0625	0.875
0.5	2	0.125	0.885
0.5	2	0.25	0.902
0.5	2	0.5	0.901
0.5	2	1	0.89
0.5	2	2	0.86
0.5	2	4	0.848
0.5	2	8	0.799
0.5	2	16	0.771
0.5	2	32	0.753
0.5	2	64	0.737
0.5	4	0.0625	0.817
0.5	4	0.125	0.811
0.5	4	0.25	0.837
0.5	4	0.5	0.844
0.5	4	1	0.857
0.5	4	2	0.819
0.5	4	4	0.803
0.5	4	8	0.797
0.5	4	16	0.778
0.5	4	32	0.772
0.5	4	64	0.692
0.5	8	0.0625	0.661
0.5	8	0.125	0.718
0.5	8	0.25	0.744
0.5	8	0.5	0.754
0.5	8	1	0.761
0.5	8	2	0.745
0.5	8	4	0.749
0.5	8	8	0.76
0.5	8	16	0.76
0.5	8	32	0.821
0.5	8	64	0.613
0.5	16	0.0625	0.625
0.5	16	0.125	0.691
0.5	16	0.25	0.624
0.5	16	0.5	0.689
0.5	16	1	0.68
0.5	16	2	0.627
0.5	16	4	0.65
0.5	16	8	0.664
0.5	16	16	0.745
0.5	16	32	0.806
0.5	16	64	0.54
0.5	32	0.0625	0.683
0.5	32	0.125	0.516
0.5	32	0.25	0.588
0.5	32	0.5	0.503
0.5	32	1	0.546
0.5	32	2	0.541
0.5	32	4	0.445
0.5	32	8	0.577
0.5	32	16	0.618
0.5	32	32	0.673
0.5	32	64	0.469
0.5	64	0.0625	0.652
0.5	64	0.125	0.475
0.5	64	0.25	0.459
0.5	64	0.5	0.491
0.5	64	1	0.5
0.5	64	2	0.539
0.5	64	4	0.407
0.5	64	8	0.326
0.5	64	16	0.412
0.5	64	32	0.444
0.5	64	64	0.467
1	0.0625	0.0625	0.88
1	0.0625	0.125	0.902
1	0.0625	0.25	0.92
1	0.0625	0.5	0.927
1	0.0625	1	0.927
1	0.0625	2	0.871
1	0.0625	4	0.893
1	0.0625	8	0.859
1	0.0625	16	0.826
1	0.0625	32	0.803
1	0.0625	64	0.788
1	0.125	0.0625	0.897
1	0.125	0.125	0.91
1	0.125	0.25	0.927
1	0.125	0.5	0.918
1	0.125	1	0.925
1	0.125	2	0.905
1	0.125	4	0.891
1	0.125	8	0.826
1	0.125	16	0.786
1	0.125	32	0.749
1	0.125	64	0.724
1	0.25	0.0625	0.914
1	0.25	0.125	0.923
1	0.25	0.25	0.932
1	0.25	0.5	0.913
1	0.25	1	0.922
1	0.25	2	0.837
1	0.25	4	0.879
1	0.25	8	0.833
1	0.25	16	0.773
1	0.25	32	0.726
1	0.25	64	0.705
1	0.5	0.0625	0.925
1	0.5	0.125	0.929
1	0.5	0.25	0.936
1	0.5	0.5	0.938
1	0.5	1	0.915
1	0.5	2	0.898
1	0.5	4	0.806
1	0.5	8	0.829
1	0.5	16	0.785
1	0.5	32	0.724
1	0.5	64	0.684
1	1	0.0625	0.923
1	1	0.125	0.925
1	1	0.25	0.933
1	1	0.5	0.93
1	1	1	0.864
1	1	2	0.895
1	1	4	0.836
1	1	8	0.803
1	1	16	0.773
1	1	32	0.701
1	1	64	0.71
1	2	0.0625	0.905
1	2	0.125	0.888
1	2	0.25	0.896
1	2	0.5	0.905
1	2	1	0.901
1	2	2	0.874
1	2	4	0.825
1	2	8	0.802
1	2	16	0.745
1	2	32	0.705
1	2	64	0.7
1	4	0.0625	0.862
1	4	0.125	0.824
1	4	0.25	0.835
1	4	0.5	0.838
1	4	1	0.854
1	4	2	0.813
1	4	4	0.755
1	4	8	0.768
1	4	16	0.719
1	4	32	0.684
1	4	64	0.657
1	8	0.0625	0.735
1	8	0.125	0.769
1	8	0.25	0.747
1	8	0.5	0.761
1	8	1	0.746
1	8	2	0.675
1	8	4	0.687
1	8	8	0.724
1	8	16	0.73
1	8	32	0.706
1	8	64	0.597
1	16	0.0625	0.704
1	16	0.125	0.665
1	16	0.25	0.729
1	16	0.5	0.682
1	16	1	0.615
1	16	2	0.572
1	16	4	0.544
1	16	8	0.692
1	16	16	0.695
1	16	32	0.749
1	16	64	0.511
1	32	0.0625	0.764
1	32	0.125	0.685
1	32	0.25	0.492
1	32	0.5	0.485
1	32	1	0.562
1	32	2	0.54
1	32	4	0.571
1	32	8	0.474
1	32	16	0.536
1	32	32	0.678
1	32	64	0.424
1	64	0.0625	0.751
1	64	0.125	0.609
1	64	0.25	0.443
1	64	0.5	0.393
1	64	1	0.41
1	64	2	0.451
1	64	4	0.431
1	64	8	0.347
1	64	16	0.37
1	64	32	0.438
1	64	64	0.384
2	0.0625	0.0625	0.775
2	0.0625	0.125	0.811
2	0.0625	0.25	0.85
2	0.0625	0.5	0.897
2	0.0625	1	0.91
2	0.0625	2	0.907
2	0.0625	4	0.893
2	0.0625	8	0.869
2	0.0625	16	0.837
2	0.0625	32	0.799
2	0.0625	64	0.769
2	0.125	0.0625	0.82
2	0.125	0.125	0.839
2	0.125	0.25	0.865
2	0.125	0.5	0.903
2	0.125	1	0.915
2	0.125	2	0.91
2	0.125	4	0.893
2	0.125	8	0.864
2	0.125	16	0.828
2	0.125	32	0.799
2	0.125	64	0.78
2	0.25	0.0625	0.855
2	0.25	0.125	0.867
2	0.25	0.25	0.886
2	0.25	0.5	0.913
2	0.25	1	0.921
2	0.25	2	0.913
2	0.25	4	0.888
2	0.25	8	0.839
2	0.25	16	0.797
2	0.25	32	0.773
2	0.25	64	0.759
2	0.5	0.0625	0.892
2	0.5	0.125	0.897
2	0.5	0.25	0.908
2	0.5	0.5	0.918
2	0.5	1	0.925
2	0.5	2	0.915
2	0.5	4	0.89
2	0.5	8	0.818
2	0.5	16	0.76
2	0.5	32	0.717
2	0.5	64	0.678
2	1	0.0625	0.905
2	1	0.125	0.908
2	1	0.25	0.913
2	1	0.5	0.92
2	1	1	0.922
2	1	2	0.921
2	1	4	0.883
2	1	8	0.84
2	1	16	0.732
2	1	32	0.698
2	1	64	0.725
2	2	0.0625	0.902
2	2	0.125	0.904
2	2	0.25	0.908
2	2	0.5	0.916
2	2	1	0.922
2	2	2	0.919
2	2	4	0.845
2	2	8	0.783
2	2	16	0.711
2	2	32	0.649
2	2	64	0.696
2	4	0.0625	0.858
2	4	0.125	0.862
2	4	0.25	0.859
2	4	0.5	0.874
2	4	1	0.876
2	4	2	0.839
2	4	4	0.744
2	4	8	0.742
2	4	16	0.618
2	4	32	0.609
2	4	64	0.63
2	8	0.0625	0.714
2	8	0.125	0.694
2	8	0.25	0.784
2	8	0.5	0.805
2	8	1	0.801
2	8	2	0.741
2	8	4	0.67
2	8	8	0.564
2	8	16	0.623
2	8	32	0.632
2	8	64	0.549
2	16	0.0625	0.659
2	16	0.125	0.699
2	16	0.25	0.709
2	16	0.5	0.651
2	16	1	0.617
2	16	2	0.568
2	16	4	0.427
2	16	8	0.48
2	16	16	0.571
2	16	32	0.647
2	16	64	0.475
2	32	0.0625	0.706
2	32	0.125	0.693
2	32	0.25	0.607
2	32	0.5	0.519
2	32	1	0.477
2	32	2	0.455
2	32	4	0.411
2	32	8	0.386
2	32	16	0.503
2	32	32	0.621
2	32	64	0.404
2	64	0.0625	0.694
2	64	0.125	0.634
2	64	0.25	0.553
2	64	0.5	0.476
2	64	1	0.441
2	64	2	0.414
2	64	4	0.401
2	64	8	0.304
2	64	16	0.31
2	64	32	0.399
2	64	64	0.341
4	0.0625	0.0625	0.297
4	0.0625	0.125	0.581
4	0.0625	0.25	0.747
4	0.0625	0.5	0.784
4	0.0625	1	0.831
4	0.0625	2	0.864
4	0.0625	4	0.861
4	0.0625	8	0.843
4	0.0625	16	0.818
4	0.0625	32	0.795
4	0.0625	64	0.773
4	0.125	0.0625	0.575
4	0.125	0.125	0.601
4	0.125	0.25	0.749
4	0.125	0.5	0.794
4	0.125	1	0.838
4	0.125	2	0.871
4	0.125	4	0.866
4	0.125	8	0.847
4	0.125	16	0.821
4	0.125	32	0.798
4	0.125	64	0.782
4	0.25	0.0625	0.731
4	0.25	0.125	0.756
4	0.25	0.25	0.791
4	0.25	0.5	0.802
4	0.25	1	0.841
4	0.25	2	0.875
4	0.25	4	0.869
4	0.25	8	0.845
4	0.25	16	0.815
4	0.25	32	0.789
4	0.25	64	0.772
4	0.5	0.0625	0.787
4	0.5	0.125	0.79
4	0.5	0.25	0.805
4	0.5	0.5	0.827
4	0.5	1	0.852
4	0.5	2	0.881
4	0.5	4	0.879
4	0.5	8	0.837
4	0.5	16	0.799
4	0.5	32	0.773
4	0.5	64	0.753
4	1	0.0625	0.829
4	1	0.125	0.832
4	1	0.25	0.839
4	1	0.5	0.853
4	1	1	0.873
4	1	2	0.894
4	1	4	0.889
4	1	8	0.821
4	1	16	0.763
4	1	32	0.732
4	1	64	0.73
4	2	0.0625	0.843
4	2	0.125	0.846
4	2	0.25	0.85
4	2	0.5	0.86
4	2	1	0.878
4	2	2	0.889
4	2	4	0.879
4	2	8	0.778
4	2	16	0.7
4	2	32	0.685
4	2	64	0.698
4	4	0.0625	0.824
4	4	0.125	0.823
4	4	0.25	0.825
4	4	0.5	0.851
4	4	1	0.864
4	4	2	0.867
4	4	4	0.843
4	4	8	0.658
4	4	16	0.604
4	4	32	0.603
4	4	64	0.609
4	8	0.0625	0.721
4	8	0.125	0.724
4	8	0.25	0.763
4	8	0.5	0.788
4	8	1	0.822
4	8	2	0.819
4	8	4	0.719
4	8	8	0.546
4	8	16	0.515
4	8	32	0.55
4	8	64	0.514
4	16	0.0625	0.667
4	16	0.125	0.678
4	16	0.25	0.683
4	16	0.5	0.668
4	16	1	0.64
4	16	2	0.605
4	16	4	0.543
4	16	8	0.455
4	16	16	0.482
4	16	32	0.528
4	16	64	0.456
4	32	0.0625	0.59
4	32	0.125	0.591
4	32	0.25	0.586
4	32	0.5	0.575
4	32	1	0.561
4	32	2	0.54
4	32	4	0.479
4	32	8	0.4
4	32	16	0.422
4	32	32	0.48
4	32	64	0.387
4	64	0.0625	0.524
4	64	0.125	0.519
4	64	0.25	0.515
4	64	0.5	0.515
4	64	1	0.508
4	64	2	0.489
4	64	4	0.436
4	64	8	0.35
4	64	16	0.335
4	64	32	0.355
4	64	64	0.336
