0.125	32	0.25	0.259
0.125	32	0.5	0.272
0.125	32	1	0.273
0.125	32	2	0.262
0.125	32	4	0.286
0.125	32	8	0.275
0.125	32	16	0.285
0.125	32	32	0.289
0.125	32	64	0.324
0.125	64	0.0625	0.274
0.125	64	0.125	0.248
0.125	64	0.25	0.246
0.125	64	0.5	0.26
0.125	64	1	0.244
0.125	64	2	0.255
0.125	64	4	0.255
0.125	64	8	0.308
0.125	64	16	0.324
0.125	64	32	0.332
0.125	64	64	0.333
0.25	0.0625	0.0625	0.365
0.25	0.0625	0.125	0.388
0.25	0.0625	0.25	0.388
0.25	0.0625	0.5	0.393
0.25	0.0625	1	0.397
0.25	0.0625	2	0.385
0.25	0.0625	4	0.407
0.25	0.0625	8	0.391
0.25	0.0625	16	0.375
0.25	0.0625	32	0.395
0.25	0.0625	64	0.322
0.25	0.125	0.0625	0.371
0.25	0.125	0.125	0.385
0.25	0.125	0.25	0.364
0.25	0.125	0.5	0.301
0.25	0.125	1	0.324
0.25	0.125	2	0.366
0.25	0.125	4	0.379
0.25	0.125	8	0.35
0.25	0.125	16	0.308
0.25	0.125	32	0.354
0.25	0.125	64	0.299
0.25	0.25	0.0625	0.367
0.25	0.25	0.125	0.376
0.25	0.25	0.25	0.354
0.25	0.25	0.5	0.284
0.25	0.25	1	0.33
0.25	0.25	2	0.331
0.25	0.25	4	0.331
0.25	0.25	8	0.317
0.25	0.25	16	0.333
0.25	0.25	32	0.275
0.25	0.25	64	0.297
0.25	0.5	0.0625	0.361
0.25	0.5	0.125	0.368
0.25	0.5	0.25	0.361
0.25	0.5	0.5	0.3
0.25	0.5	1	0.308
0.25	0.5	2	0.303
0.25	0.5	4	0.314
0.25	0.5	8	0.327
0.25	0.5	16	0.345
0.25	0.5	32	0.294
0.25	0.5	64	0.263
0.25	1	0.0625	0.348
0.25	1	0.125	0.356
0.25	1	0.25	0.342
0.25	1	0.5	0.28
0.25	1	1	0.283
0.25	1	2	0.279
0.25	1	4	0.302
0.25	1	8	0.311
0.25	1	16	0.31
0.25	1	32	0.324
0.25	1	64	0.302
0.25	2	0.0625	0.343
0.25	2	0.125	0.342
0.25	2	0.25	0.33
0.25	2	0.5	0.273
0.25	2	1	0.273
0.25	2	2	0.29
0.25	2	4	0.295
0.25	2	8	0.293
0.25	2	16	0.303
0.25	2	32	0.292
0.25	2	64	0.304
0.25	4	0.0625	0.347
0.25	4	0.125	0.325
0.25	4	0.25	0.31
0.25	4	0.5	0.284
0.25	4	1	0.271
0.25	4	2	0.272
0.25	4	4	0.291
0.25	4	8	0.289
0.25	4	16	0.276
0.25	4	32	0.32
0.25	4	64	0.292
0.25	8	0.0625	0.345
0.25	8	0.125	0.313
0.25	8	0.25	0.3
0.25	8	0.5	0.278
0.25	8	1	0.275
0.25	8	2	0.264
0.25	8	4	0.296
0.25	8	8	0.278
0.25	8	16	0.296
0.25	8	32	0.306
0.25	8	64	0.273
0.25	16	0.0625	0.346
0.25	16	0.125	0.304
0.25	16	0.25	0.283
0.25	16	0.5	0.285
0.25	16	1	0.262
0.25	16	2	0.261
0.25	16	4	0.275
0.25	16	8	0.28
0.25	16	16	0.272
0.25	16	32	0.297
0.25	16	64	0.276
0.25	32	0.0625	0.344
0.25	32	0.125	0.295
0.25	32	0.25	0.272
0.25	32	0.5	0.274
0.25	32	1	0.281
0.25	32	2	0.245
0.25	32	4	0.254
0.25	32	8	0.271
0.25	32	16	0.285
0.25	32	32	0.292
0.25	32	64	0.27
0.25	64	0.0625	0.338
0.25	64	0.125	0.291
0.25	64	0.25	0.27
0.25	64	0.5	0.267
0.25	64	1	0.274
0.25	64	2	0.248
0.25	64	4	0.267
0.25	64	8	0.293
0.25	64	16	0.312
0.25	64	32	0.31
0.25	64	64	0.338
0.5	0.0625	0.0625	0.346
0.5	0.0625	0.125	0.375
0.5	0.0625	0.25	0.395
0.5	0.0625	0.5	0.385
0.5	0.0625	1	0.417
0.5	0.0625	2	0.447
0.5	0.0625	4	0.458
0.5	0.0625	8	0.464
0.5	0.0625	16	0.463
0.5	0.0625	32	0.469
0.5	0.0625	64	0.459
0.5	0.125	0.0625	0.363
0.5	0.125	0.125	0.373
0.5	0.125	0.25	0.387
0.5	0.125	0.5	0.395
0.5	0.125	1	0.393
0.5	0.125	2	0.4
0.5	0.125	4	0.369
0.5	0.125	8	0.389
0.5	0.125	16	0.388
0.5	0.125	32	0.383
0.5	0.125	64	0.374
0.5	0.25	0.0625	0.362
0.5	0.25	0.125	0.371
0.5	0.25	0.25	0.383
0.5	0.25	0.5	0.399
0.5	0.25	1	0.342
0.5	0.25	2	0.338
0.5	0.25	4	0.347
0.5	0.25	8	0.356
0.5	0.25	16	0.36
0.5	0.25	32	0.367
0.5	0.25	64	0.36
0.5	0.5	0.0625	0.36
0.5	0.5	0.125	0.366
0.5	0.5	0.25	0.376
0.5	0.5	0.5	0.365
0.5	0.5	1	0.301
0.5	0.5	2	0.309
0.5	0.5	4	0.317
0.5	0.5	8	0.31
0.5	0.5	16	0.336
0.5	0.5	32	0.333
0.5	0.5	64	0.363
0.5	1	0.0625	0.361
0.5	1	0.125	0.361
0.5	1	0.25	0.366
0.5	1	0.5	0.36
0.5	1	1	0.292
0.5	1	2	0.301
0.5	1	4	0.305
0.5	1	8	0.308
0.5	1	16	0.312
0.5	1	32	0.329
0.5	1	64	0.34
0.5	2	0.0625	0.363
0.5	2	0.125	0.358
0.5	2	0.25	0.354
0.5	2	0.5	0.342
0.5	2	1	0.279
0.5	2	2	0.285
0.5	2	4	0.316
0.5	2	8	0.295
0.5	2	16	0.307
0.5	2	32	0.327
0.5	2	64	0.312
0.5	4	0.0625	0.354
0.5	4	0.125	0.346
0.5	4	0.25	0.343
0.5	4	0.5	0.338
0.5	4	1	0.292
0.5	4	2	0.279
0.5	4	4	0.278
0.5	4	8	0.281
0.5	4	16	0.297
0.5	4	32	0.308
0.5	4	64	0.32
0.5	8	0.0625	0.348
0.5	8	0.125	0.343
0.5	8	0.25	0.333
0.5	8	0.5	0.323
0.5	8	1	0.294
0.5	8	2	0.276
0.5	8	4	0.284
0.5	8	8	0.279
0.5	8	16	0.297
0.5	8	32	0.292
0.5	8	64	0.31
0.5	16	0.0625	0.345
0.5	16	0.125	0.346
0.5	16	0.25	0.329
0.5	16	0.5	0.314
0.5	16	1	0.277
0.5	16	2	0.273
0.5	16	4	0.276
0.5	16	8	0.285
0.5	16	16	0.279
0.5	16	32	0.282
0.5	16	64	0.275
0.5	32	0.0625	0.343
0.5	32	0.125	0.343
0.5	32	0.25	0.315
0.5	32	0.5	0.304
0.5	32	1	0.279
0.5	32	2	0.27
0.5	32	4	0.273
0.5	32	8	0.268
0.5	32	16	0.292
0.5	32	32	0.3
0.5	32	64	0.284
0.5	64	0.0625	0.344
0.5	64	0.125	0.343
0.5	64	0.25	0.31
0.5	64	0.5	0.301
0.5	64	1	0.284
0.5	64	2	0.271
0.5	64	4	0.257
0.5	64	8	0.271
0.5	64	16	0.282
0.5	64	32	0.283
0.5	64	64	0.308
1	0.0625	0.0625	0.33
1	0.0625	0.125	0.335
1	0.0625	0.25	0.344
1	0.0625	0.5	0.377
1	0.0625	1	0.405
1	0.0625	2	0.409
1	0.0625	4	0.414
1	0.0625	8	0.423
1	0.0625	16	0.424
1	0.0625	32	0.426
1	0.0625	64	0.421
1	0.125	0.0625	0.337
1	0.125	0.125	0.354
1	0.125	0.25	0.358
1	0.125	0.5	0.391
1	0.125	1	0.423
1	0.125	2	0.443
1	0.125	4	0.449
1	0.125	8	0.455
1	0.125	16	0.461
1	0.125	32	0.459
1	0.125	64	0.456
1	0.25	0.0625	0.342
1	0.25	0.125	0.353
1	0.25	0.25	0.353
1	0.25	0.5	0.384
1	0.25	1	0.419
1	0.25	2	0.387
1	0.25	4	0.365
1	0.25	8	0.363
1	0.25	16	0.372
1	0.25	32	0.367
1	0.25	64	0.357
1	0.5	0.0625	0.356
1	0.5	0.125	0.357
1	0.5	0.25	0.352
1	0.5	0.5	0.381
1	0.5	1	0.41
1	0.5	2	0.342
1	0.5	4	0.321
1	0.5	8	0.346
1	0.5	16	0.345
1	0.5	32	0.341
1	0.5	64	0.345
1	1	0.0625	0.356
1	1	0.125	0.356
1	1	0.25	0.352
1	1	0.5	0.374
1	1	1	0.387
1	1	2	0.318
1	1	4	0.315
1	1	8	0.306
1	1	16	0.313
1	1	32	0.328
1	1	64	0.334
1	2	0.0625	0.353
1	2	0.125	0.353
1	2	0.25	0.361
1	2	0.5	0.371
1	2	1	0.373
1	2	2	0.312
1	2	4	0.293
1	2	8	0.303
1	2	16	0.315
1	2	32	0.324
1	2	64	0.326
1	4	0.0625	0.345
1	4	0.125	0.349
1	4	0.25	0.348
1	4	0.5	0.36
1	4	1	0.355
1	4	2	0.283
1	4	4	0.275
1	4	8	0.284
1	4	16	0.288
1	4	32	0.306
1	4	64	0.317
1	8	0.0625	0.341
1	8	0.125	0.344
1	8	0.25	0.347
1	8	0.5	0.349
1	8	1	0.338
1	8	2	0.286
1	8	4	0.275
1	8	8	0.279
1	8	16	0.287
1	8	32	0.305
1	8	64	0.311
1	16	0.0625	0.34
1	16	0.125	0.345
1	16	0.25	0.342
1	16	0.5	0.341
1	16	1	0.33
1	16	2	0.292
1	16	4	0.277
1	16	8	0.276
1	16	16	0.266
1	16	32	0.283
1	16	64	0.301
1	32	0.0625	0.338
1	32	0.125	0.34
1	32	0.25	0.339
1	32	0.5	0.335
1	32	1	0.322
1	32	2	0.301
1	32	4	0.282
1	32	8	0.28
1	32	16	0.277
1	32	32	0.286
1	32	64	0.287
1	64	0.0625	0.335
1	64	0.125	0.336
1	64	0.25	0.337
1	64	0.5	0.333
1	64	1	0.311
1	64	2	0.288
1	64	4	0.281
1	64	8	0.27
1	64	16	0.282
1	64	32	0.297
1	64	64	0.304
2	0.0625	0.0625	0.119
2	0.0625	0.125	0.101
2	0.0625	0.25	0.143
2	0.0625	0.5	0.269
2	0.0625	1	0.353
2	0.0625	2	0.4
2	0.0625	4	0.382
2	0.0625	8	0.408
2	0.0625	16	0.41
2	0.0625	32	0.405
2	0.0625	64	0.414
2	0.125	0.0625	0.283
2	0.125	0.125	0.118
2	0.125	0.25	0.178
2	0.125	0.5	0.285
2	0.125	1	0.352
2	0.125	2	0.409
2	0.125	4	0.42
2	0.125	8	0.42
2	0.125	16	0.416
2	0.125	32	0.42
2	0.125	64	0.423
2	0.25	0.0625	0.321
2	0.25	0.125	0.31
2	0.25	0.25	0.297
2	0.25	0.5	0.33
2	0.25	1	0.372
2	0.25	2	0.426
2	0.25	4	0.447
2	0.25	8	0.454
2	0.25	16	0.448
2	0.25	32	0.455
2	0.25	64	0.453
2	0.5	0.0625	0.332
2	0.5	0.125	0.331
2	0.5	0.25	0.331
2	0.5	0.5	0.329
2	0.5	1	0.37
2	0.5	2	0.435
2	0.5	4	0.411
2	0.5	8	0.333
2	0.5	16	0.332
2	0.5	32	0.327
2	0.5	64	0.324
2	1	0.0625	0.334
2	1	0.125	0.333
2	1	0.25	0.333
2	1	0.5	0.338
2	1	1	0.368
2	1	2	0.432
2	1	4	0.345
2	1	8	0.311
2	1	16	0.325
2	1	32	0.325
2	1	64	0.322
2	2	0.0625	0.33
2	2	0.125	0.329
2	2	0.25	0.328
2	2	0.5	0.351
2	2	1	0.372
2	2	2	0.403
2	2	4	0.318
2	2	8	0.304
2	2	16	0.31
2	2	32	0.319
2	2	64	0.322
2	4	0.0625	0.333
2	4	0.125	0.331
2	4	0.25	0.331
2	4	0.5	0.344
2	4	1	0.372
2	4	2	0.385
2	4	4	0.314
2	4	8	0.29
2	4	16	0.289
2	4	32	0.318
2	4	64	0.314
2	8	0.0625	0.332
2	8	0.125	0.331
2	8	0.25	0.336
2	8	0.5	0.343
2	8	1	0.352
2	8	2	0.361
2	8	4	0.3
2	8	8	0.296
2	8	16	0.27
2	8	32	0.271
2	8	64	0.31
2	16	0.0625	0.334
2	16	0.125	0.333
2	16	0.25	0.333
2	16	0.5	0.34
2	16	1	0.347
2	16	2	0.347
2	16	4	0.288
2	16	8	0.292
2	16	16	0.271
2	16	32	0.28
2	16	64	0.298
2	32	0.0625	0.327
2	32	0.125	0.326
2	32	0.25	0.327
2	32	0.5	0.336
2	32	1	0.343
2	32	2	0.335
2	32	4	0.296
2	32	8	0.284
2	32	16	0.268
2	32	32	0.28
2	32	64	0.282
2	64	0.0625	0.329
2	64	0.125	0.326
2	64	0.25	0.324
2	64	0.5	0.331
2	64	1	0.336
2	64	2	0.329
2	64	4	0.294
2	64	8	0.29
2	64	16	0.286
2	64	32	0.281
2	64	64	0.298
4	0.0625	0.0625	0.0886
4	0.0625	0.125	0.0886
4	0.0625	0.25	0.0886
4	0.0625	0.5	0.0886
4	0.0625	1	0.0886
4	0.0625	2	0.299
4	0.0625	4	0.218
4	0.0625	8	0.286
4	0.0625	16	0.364
4	0.0625	32	0.394
4	0.0625	64	0.394
4	0.125	0.0625	0.0886
4	0.125	0.125	0.0886
4	0.125	0.25	0.0886
4	0.125	0.5	0.0886
4	0.125	1	0.0886
4	0.125	2	0.131
4	0.125	4	0.249
4	0.125	8	0.26
4	0.125	16	0.343
4	0.125	32	0.399
4	0.125	64	0.399
4	0.25	0.0625	0.0886
4	0.25	0.125	0.0886
4	0.25	0.25	0.0886
4	0.25	0.5	0.0886
4	0.25	1	0.0886
4	0.25	2	0.0886
4	0.25	4	0.178
4	0.25	8	0.223
4	0.25	16	0.412
4	0.25	32	0.402
4	0.25	64	0.414
4	0.5	0.0625	0.0886
4	0.5	0.125	0.0886
4	0.5	0.25	0.0886
4	0.5	0.5	0.0886
4	0.5	1	0.0886
4	0.5	2	0.351
4	0.5	4	0.426
4	0.5	8	0.435
4	0.5	16	0.446
4	0.5	32	0.444
4	0.5	64	0.439
4	1	0.0625	0.304
4	1	0.125	0.306
4	1	0.25	0.31
4	1	0.5	0.313
4	1	1	0.319
4	1	2	0.358
4	1	4	0.437
4	1	8	0.446
4	1	16	0.317
4	1	32	0.31
4	1	64	0.316
4	2	0.0625	0.322
4	2	0.125	0.322
4	2	0.25	0.321
4	2	0.5	0.319
4	2	1	0.318
4	2	2	0.367
4	2	4	0.444
4	2	8	0.314
4	2	16	0.29
4	2	32	0.299
4	2	64	0.307
4	4	0.0625	0.321
4	4	0.125	0.319
4	4	0.25	0.316
4	4	0.5	0.315
4	4	1	0.32
4	4	2	0.361
4	4	4	0.423
4	4	8	0.323
4	4	16	0.302
4	4	32	0.291
4	4	64	0.313
4	8	0.0625	0.317
4	8	0.125	0.317
4	8	0.25	0.317
4	8	0.5	0.312
4	8	1	0.321
4	8	2	0.362
4	8	4	0.387
4	8	8	0.321
4	8	16	0.289
4	8	32	0.281
4	8	64	0.3
4	16	0.0625	0.323
4	16	0.125	0.321
4	16	0.25	0.314
4	16	0.5	0.314
4	16	1	0.319
4	16	2	0.349
4	16	4	0.358
4	16	8	0.295
4	16	16	0.299
4	16	32	0.271
4	16	64	0.281
4	32	0.0625	0.321
4	32	0.125	0.319
4	32	0.25	0.317
4	32	0.5	0.308
4	32	1	0.312
4	32	2	0.344
4	32	4	0.347
4	32	8	0.288
4	32	16	0.294
4	32	32	0.273
4	32	64	0.284
4	64	0.0625	0.325
4	64	0.125	0.323
4	64	0.25	0.314
4	64	0.5	0.307
4	64	1	0.306
4	64	2	0.34
4	64	4	0.335
4	64	8	0.3
4	64	16	0.297
4	64	32	0.287
4	64	64	0.295
